PMCID,PMID,NCTID,PMIDs,Randomized,RCT,PMCFILE
PMC4075219,24987206,./NCT0257xxxx/NCT02572271.xml:,<PMID>24987206</PMID>,<allocation>Randomized</allocation>,True,PMC4075219.nxml
PMC4075252,24887089,./NCT0294xxxx/NCT02945241.xml:,<PMID>24887089</PMID>,<allocation>Non-Randomized</allocation>,False,PMC4075252.nxml
PMC4075911,24626268,./NCT0327xxxx/NCT03277001.xml:,<PMID>24626268</PMID>,<allocation>Randomized</allocation>,True,PMC4075911.nxml
PMC4120724,25093014,./NCT0327xxxx/NCT03277001.xml:,<PMID>25093014</PMID>,<allocation>Randomized</allocation>,True,PMC4120724.nxml
PMC4915871,26554770,./NCT0327xxxx/NCT03277001.xml:,<PMID>26554770</PMID>,<allocation>Randomized</allocation>,True,PMC4915871.nxml
PMC4075913,24626264,./NCT0243xxxx/NCT02436850.xml:,<PMID>24626264</PMID>,<allocation>Randomized</allocation>,True,PMC4075913.nxml
PMC4075919,24626270,./NCT0260xxxx/NCT02604082.xml:,<PMID>24626270</PMID>,<allocation>Randomized</allocation>,True,PMC4075919.nxml
PMC4080698,24952387,./NCT0206xxxx/NCT02063737.xml:,<PMID>24952387</PMID>,<allocation>Randomized</allocation>,True,PMC4080698.nxml
PMC4082309,25009453,./NCT0192xxxx/NCT01929122.xml:,<PMID>25009453</PMID>,<allocation>Randomized</allocation>,True,PMC4082309.nxml
PMC4082577,24728623,./NCT0279xxxx/NCT02796976.xml:,<PMID>24728623</PMID>,<allocation>Randomized</allocation>,True,PMC4082577.nxml
PMC4083180,25071595,./NCT0235xxxx/NCT02350465.xml:,<PMID>25071595</PMID>,<allocation>Randomized</allocation>,True,PMC4083180.nxml
PMC4094839,25071570,./NCT0235xxxx/NCT02350465.xml:,<PMID>25071570</PMID>,<allocation>Randomized</allocation>,True,PMC4094839.nxml
PMC4768702,26925339,./NCT0235xxxx/NCT02350465.xml:,<PMID>26925339</PMID>,<allocation>Randomized</allocation>,True,PMC4768702.nxml
PMC4084983,25000183,./NCT0331xxxx/NCT03312985.xml:,<PMID>25000183</PMID>,<allocation>Randomized</allocation>,True,PMC4084983.nxml
PMC4086777,24594678,./NCT0092xxxx/NCT00920387.xml:,<PMID>24594678</PMID>,<allocation>Randomized</allocation>,True,PMC4086777.nxml
PMC4090780,24172897,./NCT0305xxxx/NCT03052348.xml:,<PMID>24172897</PMID>,<allocation>Randomized</allocation>,True,PMC4090780.nxml
PMC4090989,25024466,./NCT0238xxxx/NCT02384343.xml:,<PMID>25024466</PMID>,<allocation>Randomized</allocation>,True,PMC4090989.nxml
PMC4091647,24985342,./NCT0195xxxx/NCT01958398.xml:,<PMID>24985342</PMID>,<allocation>Randomized</allocation>,True,PMC4091647.nxml
PMC4091865,25010214,./NCT0247xxxx/NCT02472704.xml:,<PMID>25010214</PMID>,<allocation>Randomized</allocation>,True,PMC4091865.nxml
PMC4093990,24903202,./NCT0271xxxx/NCT02715336.xml:,<PMID>24903202</PMID>,<allocation>Randomized</allocation>,True,PMC4093990.nxml
PMC4237863,25296696,./NCT0271xxxx/NCT02715336.xml:,<PMID>25296696</PMID>,<allocation>Randomized</allocation>,True,PMC4237863.nxml
PMC4094557,25014008,./NCT0290xxxx/NCT02909179.xml:,<PMID>25014008</PMID>,<allocation>Randomized</allocation>,True,PMC4094557.nxml
PMC4168567,25276529,./NCT0290xxxx/NCT02909179.xml:,<PMID>25276529</PMID>,<allocation>Randomized</allocation>,True,PMC4168567.nxml
PMC4376098,25720457,./NCT0290xxxx/NCT02909179.xml:,<PMID>25720457</PMID>,<allocation>Randomized</allocation>,True,PMC4376098.nxml
PMC4374320,25821376,./NCT0260xxxx/NCT02608671.xml:,<PMID>25821376</PMID>,<allocation>Randomized</allocation>,True,PMC4374320.nxml
PMC4096389,25089169,./NCT0244xxxx/NCT02448511.xml:,<PMID>25089169</PMID>,<allocation>Randomized</allocation>,True,PMC4096389.nxml
PMC4096594,25020130,./NCT0010xxxx/NCT00107081.xml:,<PMID>25020130</PMID>,<allocation>Randomized</allocation>,True,PMC4096594.nxml
PMC4138005,24618935,./NCT0010xxxx/NCT00107081.xml:,<PMID>24618935</PMID>,<allocation>Randomized</allocation>,True,PMC4138005.nxml
PMC4736286,26721211,./NCT0220xxxx/NCT02207036.xml:,<PMID>26721211</PMID>,<allocation>Randomized</allocation>,True,PMC4736286.nxml
PMC4704894,26561529,./NCT0316xxxx/NCT03163303.xml:,<PMID>26561529</PMID>,<allocation>Randomized</allocation>,True,PMC4704894.nxml
PMC4101650,24776745,./NCT0249xxxx/NCT02498886.xml:,<PMID>24776745</PMID>,<allocation>Randomized</allocation>,True,PMC4101650.nxml
PMC4228177,24983890,./NCT0249xxxx/NCT02498886.xml:,<PMID>24983890</PMID>,<allocation>Randomized</allocation>,True,PMC4228177.nxml
PMC4315135,24394211,./NCT0249xxxx/NCT02498886.xml:,<PMID>24394211</PMID>,<allocation>Randomized</allocation>,True,PMC4315135.nxml
PMC4101893,25101036,./NCT0279xxxx/NCT02794389.xml:,<PMID>25101036</PMID>,<allocation>Randomized</allocation>,True,PMC4101893.nxml
PMC4351889,24840709,./NCT0279xxxx/NCT02794389.xml:,<PMID>24840709</PMID>,<allocation>Randomized</allocation>,True,PMC4351889.nxml
PMC4526597,25801925,./NCT0279xxxx/NCT02794389.xml:,<PMID>25801925</PMID>,<allocation>Randomized</allocation>,True,PMC4526597.nxml
PMC4786435,26928075,./NCT0279xxxx/NCT02794389.xml:,<PMID>26928075</PMID>,<allocation>Randomized</allocation>,True,PMC4786435.nxml
PMC4255952,25478142,./NCT0102xxxx/NCT01021306.xml:,<PMID>25478142</PMID>,<allocation>Randomized</allocation>,True,PMC4255952.nxml
PMC4106217,25008457,./NCT0025xxxx/NCT00252512.xml:,<PMID>25008457</PMID>,<allocation>Randomized</allocation>,True,PMC4106217.nxml
PMC4106399,24944332,./NCT0227xxxx/NCT02277587.xml:,<PMID>24944332</PMID>,<allocation>Randomized</allocation>,True,PMC4106399.nxml
PMC4108020,25135384,./NCT0331xxxx/NCT03316859.xml:,<PMID>25135384</PMID>,<allocation>Randomized</allocation>,True,PMC4108020.nxml
PMC4110621,25014997,./NCT0349xxxx/NCT03497130.xml:,<PMID>25014997</PMID>,<allocation>Randomized</allocation>,True,PMC4110621.nxml
PMC4388504,25849568,./NCT0328xxxx/NCT03283735.xml:,<PMID>25849568</PMID>,<allocation>Randomized</allocation>,True,PMC4388504.nxml
PMC4800122,26966056,./NCT0328xxxx/NCT03283735.xml:,<PMID>26966056</PMID>,<allocation>Randomized</allocation>,True,PMC4800122.nxml
PMC5020772,27651709,./NCT0328xxxx/NCT03283735.xml:,<PMID>27651709</PMID>,<allocation>Randomized</allocation>,True,PMC5020772.nxml
PMC4112421,24728329,./NCT0340xxxx/NCT03408756.xml:,<PMID>24728329</PMID>,<allocation>Randomized</allocation>,True,PMC4112421.nxml
PMC4833794,26846283,./NCT0340xxxx/NCT03408756.xml:,<PMID>26846283</PMID>,<allocation>Randomized</allocation>,True,PMC4833794.nxml
PMC4112444,23740226,./NCT0097xxxx/NCT00975130.xml:,<PMID>23740226</PMID>,<allocation>Non-Randomized</allocation>,False,PMC4112444.nxml
PMC4622128,26350937,./NCT0290xxxx/NCT02902926.xml:,<PMID>26350937</PMID>,<allocation>Randomized</allocation>,True,PMC4622128.nxml
PMC4112926,24760791,./NCT0340xxxx/NCT03404362.xml:,<PMID>24760791</PMID>,<allocation>Randomized</allocation>,True,PMC4112926.nxml
PMC5626804,29051688,./NCT0128xxxx/NCT01287975.xml:,<PMID>29051688</PMID>,<allocation>Randomized</allocation>,True,PMC5626804.nxml
PMC4115048,24852693,./NCT0275xxxx/NCT02757716.xml:,<PMID>24852693</PMID>,<allocation>Non-Randomized</allocation>,False,PMC4115048.nxml
PMC4115257,25008127,./NCT0272xxxx/NCT02729987.xml:,<PMID>25008127</PMID>,<allocation>Randomized</allocation>,True,PMC4115257.nxml
PMC4138498,25206939,./NCT0237xxxx/NCT02379975.xml:,<PMID>25206939</PMID>,<allocation>Randomized</allocation>,True,PMC4138498.nxml
PMC4312393,25657894,./NCT0237xxxx/NCT02379975.xml:,<PMID>25657894</PMID>,<allocation>Randomized</allocation>,True,PMC4312393.nxml
PMC4115605,24944260,./NCT0344xxxx/NCT03446807.xml:,<PMID>24944260</PMID>,<allocation>Randomized</allocation>,True,PMC4115605.nxml
PMC4883681,27239558,./NCT0344xxxx/NCT03446807.xml:,<PMID>27239558</PMID>,<allocation>Randomized</allocation>,True,PMC4883681.nxml
PMC4116765,24857018,./NCT0266xxxx/NCT02660411.xml:,<PMID>24857018</PMID>,<allocation>Randomized</allocation>,True,PMC4116765.nxml
PMC4183852,25072260,./NCT0266xxxx/NCT02660411.xml:,<PMID>25072260</PMID>,<allocation>Randomized</allocation>,True,PMC4183852.nxml
PMC4315486,25608638,./NCT0331xxxx/NCT03314376.xml:,<PMID>25608638</PMID>,<allocation>Randomized</allocation>,True,PMC4315486.nxml
PMC4117366,24871874,./NCT0293xxxx/NCT02939859.xml:,<PMID>24871874</PMID>,<allocation>Randomized</allocation>,True,PMC4117366.nxml
PMC4118855,25084280,./NCT0302xxxx/NCT03027336.xml:,<PMID>25084280</PMID>,<allocation>Randomized</allocation>,True,PMC4118855.nxml
PMC4119203,25052420,./NCT0184xxxx/NCT01845545.xml:,<PMID>25052420</PMID>,<allocation>Randomized</allocation>,True,PMC4119203.nxml
PMC4119238,25073983,./NCT0333xxxx/NCT03337360.xml:,<PMID>25073983</PMID>,<allocation>Randomized</allocation>,True,PMC4119238.nxml
PMC5171888,27423667,./NCT0333xxxx/NCT03337360.xml:,<PMID>27423667</PMID>,<allocation>Randomized</allocation>,True,PMC5171888.nxml
PMC4119316,24608204,./NCT0344xxxx/NCT03443726.xml:,<PMID>24608204</PMID>,<allocation>Randomized</allocation>,True,PMC4119316.nxml
PMC4120336,25023130,./NCT0230xxxx/NCT02302014.xml:,<PMID>25023130</PMID>,<allocation>Randomized</allocation>,True,PMC4120336.nxml
PMC4120377,25079934,./NCT0335xxxx/NCT03357419.xml:,<PMID>25079934</PMID>,<allocation>Randomized</allocation>,True,PMC4120377.nxml
PMC4121491,25097736,./NCT0241xxxx/NCT02416557.xml:,<PMID>25097736</PMID>,<allocation>Randomized</allocation>,True,PMC4121491.nxml
PMC4121716,25097535,./NCT0336xxxx/NCT03362567.xml:,<PMID>25097535</PMID>,<allocation>Randomized</allocation>,True,PMC4121716.nxml
PMC4825225,24576384,./NCT0318xxxx/NCT03185689.xml:,<PMID>24576384</PMID>,<allocation>Randomized</allocation>,True,PMC4825225.nxml
PMC4129611,25125826,./NCT0318xxxx/NCT03188796.xml:,<PMID>25125826</PMID>,<allocation>Randomized</allocation>,True,PMC4129611.nxml
PMC4130519,25116336,./NCT0337xxxx/NCT03377725.xml:,<PMID>25116336</PMID>,<allocation>Randomized</allocation>,True,PMC4130519.nxml
PMC4383080,25889413,./NCT0335xxxx/NCT03359525.xml:,<PMID>25889413</PMID>,<allocation>Randomized</allocation>,True,PMC4383080.nxml
PMC5023886,27603364,./NCT0335xxxx/NCT03359525.xml:,<PMID>27603364</PMID>,<allocation>Randomized</allocation>,True,PMC5023886.nxml
PMC5066113,27761223,./NCT0335xxxx/NCT03359525.xml:,<PMID>27761223</PMID>,<allocation>Randomized</allocation>,True,PMC5066113.nxml
PMC5072927,27741100,./NCT0335xxxx/NCT03359525.xml:,<PMID>27741100</PMID>,<allocation>Randomized</allocation>,True,PMC5072927.nxml
PMC4131298,25165440,./NCT0028xxxx/NCT00283010.xml:,<PMID>25165440</PMID>,<allocation>Randomized</allocation>,True,PMC4131298.nxml
PMC4134659,25136209,./NCT0338xxxx/NCT03380845.xml:,<PMID>25136209</PMID>,<allocation>Randomized</allocation>,True,PMC4134659.nxml
PMC4136063,24913169,./NCT0265xxxx/NCT02654730.xml:,<PMID>24913169</PMID>,<allocation>Randomized</allocation>,True,PMC4136063.nxml
PMC4423629,25030810,./NCT0331xxxx/NCT03311633.xml:,<PMID>25030810</PMID>,<allocation>Randomized</allocation>,True,PMC4423629.nxml
PMC4137827,24528331,./NCT0150xxxx/NCT01507051.xml:,<PMID>24528331</PMID>,<allocation>Randomized</allocation>,True,PMC4137827.nxml
PMC4138421,25202672,./NCT0260xxxx/NCT02601898.xml:,<PMID>25202672</PMID>,<allocation>Randomized</allocation>,True,PMC4138421.nxml
PMC4140146,25165588,./NCT0288xxxx/NCT02880878.xml:,<PMID>25165588</PMID>,<allocation>Randomized</allocation>,True,PMC4140146.nxml
PMC4853950,27195160,./NCT0288xxxx/NCT02880878.xml:,<PMID>27195160</PMID>,<allocation>Randomized</allocation>,True,PMC4853950.nxml
PMC4721409,26844132,./NCT0273xxxx/NCT02736903.xml:,<PMID>26844132</PMID>,<allocation>Randomized</allocation>,True,PMC4721409.nxml
PMC4143594,25124362,./NCT0115xxxx/NCT01151072.xml:,<PMID>25124362</PMID>,<allocation>Randomized</allocation>,True,PMC4143594.nxml
PMC4144118,25206333,./NCT0231xxxx/NCT02313935.xml:,<PMID>25206333</PMID>,<allocation>Non-Randomized</allocation>,False,PMC4144118.nxml
PMC4144140,25202222,./NCT0309xxxx/NCT03099551.xml:,<PMID>25202222</PMID>,<allocation>Randomized</allocation>,True,PMC4144140.nxml
PMC4144923,25170277,./NCT0251xxxx/NCT02519023.xml:,<PMID>25170277</PMID>,<allocation>Randomized</allocation>,True,PMC4144923.nxml
PMC4145418,24297381,./NCT0106xxxx/NCT01061736.xml:,<PMID>24297381</PMID>,<allocation>Randomized</allocation>,True,PMC4145418.nxml
PMC5012017,27600829,./NCT0106xxxx/NCT01061736.xml:,<PMID>27600829</PMID>,<allocation>Randomized</allocation>,True,PMC5012017.nxml
PMC4145446,24699939,./NCT0279xxxx/NCT02795299.xml:,<PMID>24699939</PMID>,<allocation>Randomized</allocation>,True,PMC4145446.nxml
PMC4146452,25165427,./NCT0243xxxx/NCT02431286.xml:,<PMID>25165427</PMID>,<allocation>Randomized</allocation>,True,PMC4146452.nxml
PMC4227654,25386950,./NCT0258xxxx/NCT02581436.xml:,<PMID>25386950</PMID>,<allocation>Randomized</allocation>,True,PMC4227654.nxml
PMC4148540,25118129,./NCT0173xxxx/NCT01734291.xml:,<PMID>25118129</PMID>,<allocation>Randomized</allocation>,True,PMC4148540.nxml
PMC4746122,26849353,./NCT0311xxxx/NCT03117517.xml:,<PMID>26849353</PMID>,<allocation>Randomized</allocation>,True,PMC4746122.nxml
PMC4149981,25187855,./NCT0348xxxx/NCT03482492.xml:,<PMID>25187855</PMID>,<allocation>Randomized</allocation>,True,PMC4149981.nxml
PMC5671813,29068980,./NCT0347xxxx/NCT03479216.xml:,<PMID>29068980</PMID>,<allocation>Randomized</allocation>,True,PMC5671813.nxml
PMC5674649,29279832,./NCT0347xxxx/NCT03479216.xml:,<PMID>29279832</PMID>,<allocation>Randomized</allocation>,True,PMC5674649.nxml
PMC4395264,25875336,./NCT0251xxxx/NCT02516930.xml:,<PMID>25875336</PMID>,<allocation>Randomized</allocation>,True,PMC4395264.nxml
PMC4420841,25900881,./NCT0251xxxx/NCT02516930.xml:,<PMID>25900881</PMID>,<allocation>Randomized</allocation>,True,PMC4420841.nxml
PMC4439005,26005717,./NCT0251xxxx/NCT02516930.xml:,<PMID>26005717</PMID>,<allocation>Randomized</allocation>,True,PMC4439005.nxml
PMC4152282,25181408,./NCT0143xxxx/NCT01433185.xml:,<PMID>25181408</PMID>,<allocation>Randomized</allocation>,True,PMC4152282.nxml
PMC4153006,25187755,./NCT0082xxxx/NCT00825812.xml:,<PMID>25187755</PMID>,<allocation>Randomized</allocation>,True,PMC4153006.nxml
PMC4153084,24931567,./NCT0137xxxx/NCT01374438.xml:,<PMID>24931567</PMID>,<allocation>Randomized</allocation>,True,PMC4153084.nxml
PMC4153159,25191370,./NCT0283xxxx/NCT02831140.xml:,<PMID>25191370</PMID>,<allocation>Randomized</allocation>,True,PMC4153159.nxml
PMC4153229,25191450,./NCT0235xxxx/NCT02359370.xml:,<PMID>25191450</PMID>,<allocation>Randomized</allocation>,True,PMC4153229.nxml
PMC4410136,25449699,./NCT0295xxxx/NCT02953691.xml:,<PMID>25449699</PMID>,<allocation>Randomized</allocation>,True,PMC4410136.nxml
PMC4153951,24079852,./NCT0097xxxx/NCT00975637.xml:,<PMID>24079852</PMID>,<allocation>Randomized</allocation>,True,PMC4153951.nxml
PMC4170644,25010037,./NCT0248xxxx/NCT02487095.xml:,<PMID>25010037</PMID>,<allocation>Non-Randomized</allocation>,False,PMC4170644.nxml
PMC4155123,25141859,./NCT0307xxxx/NCT03079609.xml:,<PMID>25141859</PMID>,<allocation>Non-Randomized</allocation>,False,PMC4155123.nxml
PMC4303926,25613906,./NCT0307xxxx/NCT03079609.xml:,<PMID>25613906</PMID>,<allocation>Non-Randomized</allocation>,False,PMC4303926.nxml
PMC4654472,26588701,./NCT0307xxxx/NCT03079609.xml:,<PMID>26588701</PMID>,<allocation>Non-Randomized</allocation>,False,PMC4654472.nxml
PMC4155739,25210469,./NCT0325xxxx/NCT03255681.xml:,<PMID>25210469</PMID>,<allocation>Randomized</allocation>,True,PMC4155739.nxml
PMC4155866,24286192,./NCT0324xxxx/NCT03241888.xml:,<PMID>24286192</PMID>,<allocation>Randomized</allocation>,True,PMC4155866.nxml
PMC4979586,27547046,./NCT0346xxxx/NCT03463252.xml:,<PMID>27547046</PMID>,<allocation>Randomized</allocation>,True,PMC4979586.nxml
PMC5165063,27894165,./NCT0346xxxx/NCT03463252.xml:,<PMID>27894165</PMID>,<allocation>Randomized</allocation>,True,PMC5165063.nxml
PMC5593673,28915701,./NCT0346xxxx/NCT03463252.xml:,<PMID>28915701</PMID>,<allocation>Randomized</allocation>,True,PMC5593673.nxml
PMC4155874,25249980,./NCT0234xxxx/NCT02341872.xml:,<PMID>25249980</PMID>,<allocation>Randomized</allocation>,True,PMC4155874.nxml
PMC4155956,25184917,./NCT0347xxxx/NCT03475524.xml:,<PMID>25184917</PMID>,<allocation>Randomized</allocation>,True,PMC4155956.nxml
PMC4228635,25396123,./NCT0347xxxx/NCT03475524.xml:,<PMID>25396123</PMID>,<allocation>Randomized</allocation>,True,PMC4228635.nxml
PMC4763693,26955093,./NCT0347xxxx/NCT03475524.xml:,<PMID>26955093</PMID>,<allocation>Randomized</allocation>,True,PMC4763693.nxml
PMC5762458,29386825,./NCT0347xxxx/NCT03475524.xml:,<PMID>29386825</PMID>,<allocation>Randomized</allocation>,True,PMC5762458.nxml
PMC4156609,25169073,./NCT0194xxxx/NCT01941264.xml:,<PMID>25169073</PMID>,<allocation>Randomized</allocation>,True,PMC4156609.nxml
PMC4156817,25180056,./NCT0311xxxx/NCT03117725.xml:,<PMID>25180056</PMID>,<allocation>Randomized</allocation>,True,PMC4156817.nxml
PMC4158195,25190617,./NCT0142xxxx/NCT01429714.xml:,<PMID>25190617</PMID>,"  This is a multi-center, randomized, allocation concealed, single-blinded clinical trial.",False,PMC4158195.nxml
PMC4158583,25210256,./NCT0263xxxx/NCT02638740.xml:,<PMID>25210256</PMID>,<allocation>Randomized</allocation>,True,PMC4158583.nxml
PMC4851823,27130577,./NCT0342xxxx/NCT03425877.xml:,<PMID>27130577</PMID>,<allocation>Non-Randomized</allocation>,False,PMC4851823.nxml
PMC4159379,25179672,./NCT0207xxxx/NCT02073825.xml:,<PMID>25179672</PMID>,<allocation>Randomized</allocation>,True,PMC4159379.nxml
PMC4159504,25163794,./NCT0257xxxx/NCT02577198.xml:,<PMID>25163794</PMID>,<allocation>Randomized</allocation>,True,PMC4159504.nxml
PMC4936265,27389248,./NCT0257xxxx/NCT02577198.xml:,<PMID>27389248</PMID>,<allocation>Randomized</allocation>,True,PMC4936265.nxml
PMC4159994,25309458,./NCT0322xxxx/NCT03225027.xml:,<PMID>25309458</PMID>,<allocation>Non-Randomized</allocation>,False,PMC4159994.nxml
PMC4162331,24978142,./NCT0265xxxx/NCT02659397.xml:,<PMID>24978142</PMID>,<allocation>Randomized</allocation>,True,PMC4162331.nxml
PMC4162598,25215617,./NCT0209xxxx/NCT02095262.xml:,<PMID>25215617</PMID>,<allocation>Randomized</allocation>,True,PMC4162598.nxml
PMC4164024,24877167,./NCT0273xxxx/NCT02735317.xml:,<PMID>24877167</PMID>,<allocation>Randomized</allocation>,True,PMC4164024.nxml
PMC4492500,26146828,./NCT0273xxxx/NCT02735317.xml:,<PMID>26146828</PMID>,<allocation>Randomized</allocation>,True,PMC4492500.nxml
PMC4164424,25254120,./NCT0270xxxx/NCT02708836.xml:,<PMID>25254120</PMID>,<allocation>Randomized</allocation>,True,PMC4164424.nxml
PMC4164872,24694275,./NCT0317xxxx/NCT03172715.xml:,<PMID>24694275</PMID>,<allocation>Randomized</allocation>,True,PMC4164872.nxml
PMC4169411,25232828,./NCT0229xxxx/NCT02296671.xml:,<PMID>25232828</PMID>,<allocation>Randomized</allocation>,True,PMC4169411.nxml
PMC4300809,26069587,./NCT0258xxxx/NCT02582489.xml:,<PMID>26069587</PMID>,<allocation>Randomized</allocation>,True,PMC4300809.nxml
PMC4171565,25212457,./NCT0203xxxx/NCT02030392.xml:,<PMID>25212457</PMID>,<allocation>Randomized</allocation>,True,PMC4171565.nxml
PMC4172546,24897241,./NCT0298xxxx/NCT02984293.xml:,<PMID>24897241</PMID>,<allocation>Randomized</allocation>,True,PMC4172546.nxml
PMC4172571,25247991,./NCT0124xxxx/NCT01246570.xml:,<PMID>25247991</PMID>,<allocation>Randomized</allocation>,True,PMC4172571.nxml
PMC4721364,26844095,./NCT0333xxxx/NCT03335319.xml:,<PMID>26844095</PMID>,<allocation>Randomized</allocation>,True,PMC4721364.nxml
PMC4172579,25247558,./NCT0245xxxx/NCT02455141.xml:,<PMID>25247558</PMID>,<allocation>Randomized</allocation>,True,PMC4172579.nxml
PMC4172894,25355286,./NCT0233xxxx/NCT02334553.xml:,<PMID>25355286</PMID>,<allocation>Randomized</allocation>,True,PMC4172894.nxml
PMC4173548,25885985,./NCT0308xxxx/NCT03080363.xml:,<PMID>25885985</PMID>,<allocation>Randomized</allocation>,True,PMC4173548.nxml
PMC4383112,25886421,./NCT0308xxxx/NCT03080363.xml:,<PMID>25886421</PMID>,<allocation>Randomized</allocation>,True,PMC4383112.nxml
PMC4173573,25886097,./NCT0268xxxx/NCT02680626.xml:,<PMID>25886097</PMID>,<allocation>Randomized</allocation>,True,PMC4173573.nxml
PMC4173586,25886106,./NCT0294xxxx/NCT02943629.xml:,<PMID>25886106</PMID>,<allocation>Randomized</allocation>,True,PMC4173586.nxml
PMC4674986,25388828,./NCT0294xxxx/NCT02943629.xml:,<PMID>25388828</PMID>,<allocation>Randomized</allocation>,True,PMC4674986.nxml
PMC4173942,25285126,./NCT0135xxxx/NCT01359449.xml:,<PMID>25285126</PMID>,<allocation>Randomized</allocation>,True,PMC4173942.nxml
PMC4174067,25289260,./NCT0199xxxx/NCT01998594.xml:,<PMID>25289260</PMID>,<allocation>Randomized</allocation>,True,PMC4174067.nxml
PMC4174145,25289313,./NCT0237xxxx/NCT02372305.xml:,<PMID>25289313</PMID>,<allocation>Randomized</allocation>,True,PMC4174145.nxml
PMC4174666,24283712,./NCT0305xxxx/NCT03053713.xml:,<PMID>24283712</PMID>,<allocation>Randomized</allocation>,True,PMC4174666.nxml
PMC4174765,25309431,./NCT0325xxxx/NCT03250741.xml:,<PMID>25309431</PMID>,<allocation>Randomized</allocation>,True,PMC4174765.nxml
PMC4176573,25182228,./NCT0303xxxx/NCT03036722.xml:,<PMID>25182228</PMID>,<allocation>Randomized</allocation>,True,PMC4176573.nxml
