PMCID,RCT,PMCFILE
PMC5074295,True,PMC5074295.nxml
PMC4252922,True,PMC4252922.nxml
PMC3660081,False,PMC3660081.nxml
PMC3660175,True,PMC3660175.nxml
PMC3660389,True,PMC3660389.nxml
PMC3660485,False,PMC3660485.nxml
PMC3661377,False,PMC3661377.nxml
PMC3661690,True,PMC3661690.nxml
PMC3987742,True,PMC3987742.nxml
PMC3661907,False,PMC3661907.nxml
PMC4062229,True,PMC4062229.nxml
PMC4247526,True,PMC4247526.nxml
PMC4423292,True,PMC4423292.nxml
PMC3663333,True,PMC3663333.nxml
PMC3797111,True,PMC3797111.nxml
PMC4183579,True,PMC4183579.nxml
PMC4225245,True,PMC4225245.nxml
PMC4225338,True,PMC4225338.nxml
PMC3664377,True,PMC3664377.nxml
PMC3664447,True,PMC3664447.nxml
PMC3664565,True,PMC3664565.nxml
PMC3666076,True,PMC3666076.nxml
PMC3666086,True,PMC3666086.nxml
PMC3666125,True,PMC3666125.nxml
PMC4008781,True,PMC4008781.nxml
PMC3666424,True,PMC3666424.nxml
PMC3667025,True,PMC3667025.nxml
PMC3667058,True,PMC3667058.nxml
PMC3668964,False,PMC3668964.nxml
PMC3669364,False,PMC3669364.nxml
PMC3898922,False,PMC3898922.nxml
PMC3669495,True,PMC3669495.nxml
PMC4643218,True,PMC4643218.nxml
PMC3670856,True,PMC3670856.nxml
PMC3671111,True,PMC3671111.nxml
PMC3671698,True,PMC3671698.nxml
PMC4731532,True,PMC4731532.nxml
PMC4195304,True,PMC4195304.nxml
PMC4650843,True,PMC4650843.nxml
PMC3673050,True,PMC3673050.nxml
PMC4523932,True,PMC4523932.nxml
PMC3675288,True,PMC3675288.nxml
PMC4476124,True,PMC4476124.nxml
PMC3676414,True,PMC3676414.nxml
PMC3676859,True,PMC3676859.nxml
PMC3677975,False,PMC3677975.nxml
PMC4745357,False,PMC4745357.nxml
PMC3678211,True,PMC3678211.nxml
PMC3678886,False,PMC3678886.nxml
PMC3678887,False,PMC3678887.nxml
PMC3679866,True,PMC3679866.nxml
PMC4164245,True,PMC4164245.nxml
PMC3681375,True,PMC3681375.nxml
PMC3682108,True,PMC3682108.nxml
PMC3682286,False,PMC3682286.nxml
PMC3682672,True,PMC3682672.nxml
PMC3888629,True,PMC3888629.nxml
PMC3961016,True,PMC3961016.nxml
PMC4802174,True,PMC4802174.nxml
PMC3683023,True,PMC3683023.nxml
PMC5558918,True,PMC5558918.nxml
PMC4407344,False,PMC4407344.nxml
PMC4108833,True,PMC4108833.nxml
PMC4415091,True,PMC4415091.nxml
PMC3923270,True,PMC3923270.nxml
PMC4033962,True,PMC4033962.nxml
PMC4147290,True,PMC4147290.nxml
PMC3685594,True,PMC3685594.nxml
PMC4288210,True,PMC4288210.nxml
PMC3686604,True,PMC3686604.nxml
PMC5292107,True,PMC5292107.nxml
PMC3687068,True,PMC3687068.nxml
PMC3687258,True,PMC3687258.nxml
PMC3687282,False,PMC3687282.nxml
PMC3712065,False,PMC3712065.nxml
PMC3687555,True,PMC3687555.nxml
PMC4235078,True,PMC4235078.nxml
PMC3688707,True,PMC3688707.nxml
PMC3775231,True,PMC3775231.nxml
PMC3688902,True,PMC3688902.nxml
PMC3689051,True,PMC3689051.nxml
PMC3689918,True,PMC3689918.nxml
PMC3691187,True,PMC3691187.nxml
PMC3691256,True,PMC3691256.nxml
PMC3691647,True,PMC3691647.nxml
PMC4275680,True,PMC4275680.nxml
PMC3692032,True,PMC3692032.nxml
PMC5014542,True,PMC5014542.nxml
PMC5299199,True,PMC5299199.nxml
PMC5650991,True,PMC5650991.nxml
PMC4003345,False,PMC4003345.nxml
PMC3693911,True,PMC3693911.nxml
PMC3892089,True,PMC3892089.nxml
PMC3694800,True,PMC3694800.nxml
PMC3696260,True,PMC3696260.nxml
PMC3696267,False,PMC3696267.nxml
PMC3893862,False,PMC3893862.nxml
PMC4253397,True,PMC4253397.nxml
PMC4527944,True,PMC4527944.nxml
PMC3697228,True,PMC3697228.nxml
PMC3869700,True,PMC3869700.nxml
PMC3698184,True,PMC3698184.nxml
PMC3880095,True,PMC3880095.nxml
PMC3700755,True,PMC3700755.nxml
PMC3700826,True,PMC3700826.nxml
PMC3701291,True,PMC3701291.nxml
PMC3702496,False,PMC3702496.nxml
PMC4440620,False,PMC4440620.nxml
PMC4552861,False,PMC4552861.nxml
PMC4767413,False,PMC4767413.nxml
PMC3703133,True,PMC3703133.nxml
PMC3703725,True,PMC3703725.nxml
PMC3704097,False,PMC3704097.nxml
PMC3706592,True,PMC3706592.nxml
PMC3772691,True,PMC3772691.nxml
PMC3706719,False,PMC3706719.nxml
PMC3706758,True,PMC3706758.nxml
PMC4118891,True,PMC4118891.nxml
PMC3707177,True,PMC3707177.nxml
PMC4409772,True,PMC4409772.nxml
PMC4616317,True,PMC4616317.nxml
PMC3707770,True,PMC3707770.nxml
PMC4084901,True,PMC4084901.nxml
PMC4539147,True,PMC4539147.nxml
PMC3709912,False,PMC3709912.nxml
PMC3709928,True,PMC3709928.nxml
PMC3709970,False,PMC3709970.nxml
PMC3710024,True,PMC3710024.nxml
PMC3710266,True,PMC3710266.nxml
PMC4257689,True,PMC4257689.nxml
PMC5708524,True,PMC5708524.nxml
PMC3944007,False,PMC3944007.nxml
PMC4597422,True,PMC4597422.nxml
PMC3711491,True,PMC3711491.nxml
PMC4183738,True,PMC4183738.nxml
PMC3711783,True,PMC3711783.nxml
PMC3711837,True,PMC3711837.nxml
PMC3712035,True,PMC3712035.nxml
PMC3712572,True,PMC3712572.nxml
PMC3714386,True,PMC3714386.nxml
PMC3714433,True,PMC3714433.nxml
PMC3714492,True,PMC3714492.nxml
PMC3715019,True,PMC3715019.nxml
PMC3716920,True,PMC3716920.nxml
PMC3716995,False,PMC3716995.nxml
PMC3717809,True,PMC3717809.nxml
PMC3718614,True,PMC3718614.nxml
PMC4756971,True,PMC4756971.nxml
PMC3721804,True,PMC3721804.nxml
PMC3721959,True,PMC3721959.nxml
PMC3734881,True,PMC3734881.nxml
PMC5346434,True,PMC5346434.nxml
PMC4330935,True,PMC4330935.nxml
PMC3722703,True,PMC3722703.nxml
PMC3971130,True,PMC3971130.nxml
PMC4192525,True,PMC4192525.nxml
PMC4664905,True,PMC4664905.nxml
PMC4019558,True,PMC4019558.nxml
PMC4341182,True,PMC4341182.nxml
PMC4832796,True,PMC4832796.nxml
PMC3984201,True,PMC3984201.nxml
PMC3724697,True,PMC3724697.nxml
PMC3724719,True,PMC3724719.nxml
PMC3856617,True,PMC3856617.nxml
PMC3726849,True,PMC3726849.nxml
PMC3726895,True,PMC3726895.nxml
PMC3727177,True,PMC3727177.nxml
PMC4405521,True,PMC4405521.nxml
PMC3727638,True,PMC3727638.nxml
PMC3729711,True,PMC3729711.nxml
PMC3730088,True,PMC3730088.nxml
PMC3730334,False,PMC3730334.nxml
PMC3731354,True,PMC3731354.nxml
PMC3805553,True,PMC3805553.nxml
PMC3731717,True,PMC3731717.nxml
PMC4114053,False,PMC4114053.nxml
PMC4741610,False,PMC4741610.nxml
PMC3733183,False,PMC3733183.nxml
PMC3733838,True,PMC3733838.nxml
PMC3733998,False,PMC3733998.nxml
PMC3978219,False,PMC3978219.nxml
PMC3734026,True,PMC3734026.nxml
PMC3734720,False,PMC3734720.nxml
PMC3734722,True,PMC3734722.nxml
PMC4171868,True,PMC4171868.nxml
PMC4703153,True,PMC4703153.nxml
PMC3735338,True,PMC3735338.nxml
PMC3735415,True,PMC3735415.nxml
PMC4159492,True,PMC4159492.nxml
PMC3738096,True,PMC3738096.nxml
PMC3738570,True,PMC3738570.nxml
PMC3738638,True,PMC3738638.nxml
PMC3738982,False,PMC3738982.nxml
PMC3738999,True,PMC3738999.nxml
PMC3739527,True,PMC3739527.nxml
PMC4345818,True,PMC4345818.nxml
PMC3739931,True,PMC3739931.nxml
PMC3740254,False,PMC3740254.nxml
PMC3740636,True,PMC3740636.nxml
PMC3741209,True,PMC3741209.nxml
PMC3742226,True,PMC3742226.nxml
PMC4123603,True,PMC4123603.nxml
PMC3742951,True,PMC3742951.nxml
PMC3743070,True,PMC3743070.nxml
PMC3743277,True,PMC3743277.nxml
PMC4176491,True,PMC4176491.nxml
PMC5569654,True,PMC5569654.nxml
PMC3744268,False,PMC3744268.nxml
PMC3745990,True,PMC3745990.nxml
PMC4427064,True,PMC4427064.nxml
PMC3746122,True,PMC3746122.nxml
PMC3922503,True,PMC3922503.nxml
PMC3747426,True,PMC3747426.nxml
PMC3747867,False,PMC3747867.nxml
PMC3747901,True,PMC3747901.nxml
PMC3747917,True,PMC3747917.nxml
PMC3752969,True,PMC3752969.nxml
PMC3832772,True,PMC3832772.nxml
PMC4010638,True,PMC4010638.nxml
PMC5064738,True,PMC5064738.nxml
PMC5067686,True,PMC5067686.nxml
PMC3747925,True,PMC3747925.nxml
PMC3747932,True,PMC3747932.nxml
PMC5033082,True,PMC5033082.nxml
PMC3747937,True,PMC3747937.nxml
PMC3748469,True,PMC3748469.nxml
PMC3758977,True,PMC3758977.nxml
PMC4376788,True,PMC4376788.nxml
PMC3748861,True,PMC3748861.nxml
PMC3749575,False,PMC3749575.nxml
PMC3908847,True,PMC3908847.nxml
PMC4650974,True,PMC4650974.nxml
PMC4961398,True,PMC4961398.nxml
PMC3750429,True,PMC3750429.nxml
PMC4105384,True,PMC4105384.nxml
PMC5054527,True,PMC5054527.nxml
PMC5187494,True,PMC5187494.nxml
PMC3750457,True,PMC3750457.nxml
PMC3751217,True,PMC3751217.nxml
PMC3751739,True,PMC3751739.nxml
PMC3880302,True,PMC3880302.nxml
PMC3751910,True,PMC3751910.nxml
PMC3752965,True,PMC3752965.nxml
PMC4674480,True,PMC4674480.nxml
PMC5380498,True,PMC5380498.nxml
PMC4020256,True,PMC4020256.nxml
PMC3753170,True,PMC3753170.nxml
PMC3753462,False,PMC3753462.nxml
PMC3753523,False,PMC3753523.nxml
PMC3754419,True,PMC3754419.nxml
PMC4020402,True,PMC4020402.nxml
PMC4392504,True,PMC4392504.nxml
PMC3756456,True,PMC3756456.nxml
PMC4018991,True,PMC4018991.nxml
PMC3758044,True,PMC3758044.nxml
PMC3758314,True,PMC3758314.nxml
PMC3758507,True,PMC3758507.nxml
PMC3758969,True,PMC3758969.nxml
PMC3785408,True,PMC3785408.nxml
PMC3759704,True,PMC3759704.nxml
PMC4608984,True,PMC4608984.nxml
PMC3760784,True,PMC3760784.nxml
PMC3760934,True,PMC3760934.nxml
PMC3761088,False,PMC3761088.nxml
PMC3908296,False,PMC3908296.nxml
PMC4146223,False,PMC4146223.nxml
PMC3761292,True,PMC3761292.nxml
PMC4109438,True,PMC4109438.nxml
PMC4748979,True,PMC4748979.nxml
PMC4748981,True,PMC4748981.nxml
PMC3762077,True,PMC3762077.nxml
PMC4460764,True,PMC4460764.nxml
PMC4026143,True,PMC4026143.nxml
PMC4303292,True,PMC4303292.nxml
PMC4783330,True,PMC4783330.nxml
PMC5106090,True,PMC5106090.nxml
PMC3763477,False,PMC3763477.nxml
PMC4210573,True,PMC4210573.nxml
PMC3764010,True,PMC3764010.nxml
PMC3764321,True,PMC3764321.nxml
PMC3764770,True,PMC3764770.nxml
PMC3765487,True,PMC3765487.nxml
PMC3941783,True,PMC3941783.nxml
PMC4452367,True,PMC4452367.nxml
PMC5156605,True,PMC5156605.nxml
PMC3765924,False,PMC3765924.nxml
PMC3765940,True,PMC3765940.nxml
PMC3765998,True,PMC3765998.nxml
PMC3766106,True,PMC3766106.nxml
PMC3766263,True,PMC3766263.nxml
PMC3766664,True,PMC3766664.nxml
PMC3767643,True,PMC3767643.nxml
PMC4056792,True,PMC4056792.nxml
PMC4192294,True,PMC4192294.nxml
PMC4488983,True,PMC4488983.nxml
PMC3770585,True,PMC3770585.nxml
PMC5354181,True,PMC5354181.nxml
PMC3772982,False,PMC3772982.nxml
PMC3773635,False,PMC3773635.nxml
PMC4047058,True,PMC4047058.nxml
PMC3776972,False,PMC3776972.nxml
PMC4792051,True,PMC4792051.nxml
PMC3777369,True,PMC3777369.nxml
PMC4103936,True,PMC4103936.nxml
PMC3886113,True,PMC3886113.nxml
PMC3779022,True,PMC3779022.nxml
PMC3780532,True,PMC3780532.nxml
PMC3781459,False,PMC3781459.nxml
PMC3781502,True,PMC3781502.nxml
PMC3915232,True,PMC3915232.nxml
PMC5057299,True,PMC5057299.nxml
PMC3781521,True,PMC3781521.nxml
PMC3782411,False,PMC3782411.nxml
PMC4648509,False,PMC4648509.nxml
PMC3782669,True,PMC3782669.nxml
PMC3783540,True,PMC3783540.nxml
PMC3783980,True,PMC3783980.nxml
PMC3784047,True,PMC3784047.nxml
PMC3784048,True,PMC3784048.nxml
PMC3784060,True,PMC3784060.nxml
PMC3784063,True,PMC3784063.nxml
PMC3918120,True,PMC3918120.nxml
PMC4435250,True,PMC4435250.nxml
PMC3786610,True,PMC3786610.nxml
PMC3786847,True,PMC3786847.nxml
PMC3787061,True,PMC3787061.nxml
PMC3787628,True,PMC3787628.nxml
PMC3891380,True,PMC3891380.nxml
PMC3787816,True,PMC3787816.nxml
PMC3788225,True,PMC3788225.nxml
PMC4429329,True,PMC4429329.nxml
PMC3789491,True,PMC3789491.nxml
PMC3789633,True,PMC3789633.nxml
PMC4555517,True,PMC4555517.nxml
PMC3791820,True,PMC3791820.nxml
PMC3792189,True,PMC3792189.nxml
PMC3793115,True,PMC3793115.nxml
PMC3793556,True,PMC3793556.nxml
PMC4312685,True,PMC4312685.nxml
PMC4374312,True,PMC4374312.nxml
PMC3794726,True,PMC3794726.nxml
PMC4581172,True,PMC4581172.nxml
PMC3795006,True,PMC3795006.nxml
PMC4259558,True,PMC4259558.nxml
PMC3795046,True,PMC3795046.nxml
PMC3849807,True,PMC3849807.nxml
PMC4643292,True,PMC4643292.nxml
PMC3795472,True,PMC3795472.nxml
PMC3795632,False,PMC3795632.nxml
PMC3797042,False,PMC3797042.nxml
PMC3797784,False,PMC3797784.nxml
PMC3891994,False,PMC3891994.nxml
PMC3798075,True,PMC3798075.nxml
PMC3799217,True,PMC3799217.nxml
PMC3800516,True,PMC3800516.nxml
PMC3804540,True,PMC3804540.nxml
PMC3804672,False,PMC3804672.nxml
PMC4113385,False,PMC4113385.nxml
PMC4216064,False,PMC4216064.nxml
PMC3805017,True,PMC3805017.nxml
PMC4690506,True,PMC4690506.nxml
PMC4790490,True,PMC4790490.nxml
PMC3806618,True,PMC3806618.nxml
PMC5315015,True,PMC5315015.nxml
PMC3806982,True,PMC3806982.nxml
PMC3806996,True,PMC3806996.nxml
PMC4770495,True,PMC4770495.nxml
PMC4836933,True,PMC4836933.nxml
PMC3807733,True,PMC3807733.nxml
PMC3808028,True,PMC3808028.nxml
PMC3809215,False,PMC3809215.nxml
PMC4434109,False,PMC4434109.nxml
PMC3809511,True,PMC3809511.nxml
PMC3809718,True,PMC3809718.nxml
PMC3810344,True,PMC3810344.nxml
PMC3810611,True,PMC3810611.nxml
PMC4149272,True,PMC4149272.nxml
PMC4641618,False,PMC4641618.nxml
PMC3813094,True,PMC3813094.nxml
PMC3813596,True,PMC3813596.nxml
PMC3813715,True,PMC3813715.nxml
PMC3815006,True,PMC3815006.nxml
PMC3814973,True,PMC3814973.nxml
PMC3815009,True,PMC3815009.nxml
PMC4283736,False,PMC4283736.nxml
PMC4283658,True,PMC4283658.nxml
PMC4662984,True,PMC4662984.nxml
PMC3816698,True,PMC3816698.nxml
PMC3816851,True,PMC3816851.nxml
PMC3816860,True,PMC3816860.nxml
PMC3816918,True,PMC3816918.nxml
PMC3818162,True,PMC3818162.nxml
PMC4540085,True,PMC4540085.nxml
PMC3818873,True,PMC3818873.nxml
PMC3819022,True,PMC3819022.nxml
PMC5500501,True,PMC5500501.nxml
PMC5687655,True,PMC5687655.nxml
PMC4331482,True,PMC4331482.nxml
PMC4493963,True,PMC4493963.nxml
PMC4353142,True,PMC4353142.nxml
PMC3820047,True,PMC3820047.nxml
PMC3822024,False,PMC3822024.nxml
PMC4713865,True,PMC4713865.nxml
PMC3862010,True,PMC3862010.nxml
PMC3881457,True,PMC3881457.nxml
PMC3822756,True,PMC3822756.nxml
PMC4288092,True,PMC4288092.nxml
PMC3823848,True,PMC3823848.nxml
PMC3823869,False,PMC3823869.nxml
PMC3823877,True,PMC3823877.nxml
PMC3827140,True,PMC3827140.nxml
PMC3827220,True,PMC3827220.nxml
PMC4478609,True,PMC4478609.nxml
PMC3830203,True,PMC3830203.nxml
PMC3830973,False,PMC3830973.nxml
PMC3831294,True,PMC3831294.nxml
PMC3832233,True,PMC3832233.nxml
PMC4236237,True,PMC4236237.nxml
PMC3832828,True,PMC3832828.nxml
PMC3833233,True,PMC3833233.nxml
PMC3833909,True,PMC3833909.nxml
PMC3834167,True,PMC3834167.nxml
PMC3835245,True,PMC3835245.nxml
PMC4618746,True,PMC4618746.nxml
PMC4673756,True,PMC4673756.nxml
PMC5586912,False,PMC5586912.nxml
PMC3835872,True,PMC3835872.nxml
PMC4356583,True,PMC4356583.nxml
PMC4898163,True,PMC4898163.nxml
PMC3835923,True,PMC3835923.nxml
PMC3835938,True,PMC3835938.nxml
PMC3835946,True,PMC3835946.nxml
PMC3836105,True,PMC3836105.nxml
PMC3836143,True,PMC3836143.nxml
PMC3836446,True,PMC3836446.nxml
PMC3836468,True,PMC3836468.nxml
PMC3836513,False,PMC3836513.nxml
PMC3976027,True,PMC3976027.nxml
PMC3836833,True,PMC3836833.nxml
PMC3837244,True,PMC3837244.nxml
PMC3838308,True,PMC3838308.nxml
PMC4387906,True,PMC4387906.nxml
PMC3841370,True,PMC3841370.nxml
PMC3842114,True,PMC3842114.nxml
PMC4387268,True,PMC4387268.nxml
PMC4427621,True,PMC4427621.nxml
PMC3844539,True,PMC3844539.nxml
PMC3848671,True,PMC3848671.nxml
PMC3849080,True,PMC3849080.nxml
PMC3849542,True,PMC3849542.nxml
PMC3849678,True,PMC3849678.nxml
PMC3850507,True,PMC3850507.nxml
PMC3850892,True,PMC3850892.nxml
PMC3852318,True,PMC3852318.nxml
PMC3853718,False,PMC3853718.nxml
PMC4551390,False,PMC4551390.nxml
PMC3854458,False,PMC3854458.nxml
PMC3854882,True,PMC3854882.nxml
PMC3855101,True,PMC3855101.nxml
PMC3855490,True,PMC3855490.nxml
PMC4518414,True,PMC4518414.nxml
PMC3857259,True,PMC3857259.nxml
PMC3948058,True,PMC3948058.nxml
PMC5135832,True,PMC5135832.nxml
PMC3857300,True,PMC3857300.nxml
PMC4670878,True,PMC4670878.nxml
PMC3858384,False,PMC3858384.nxml
PMC3960628,False,PMC3960628.nxml
PMC3858683,True,PMC3858683.nxml
PMC3858694,True,PMC3858694.nxml
PMC5228660,True,PMC5228660.nxml
PMC5446563,True,PMC5446563.nxml
PMC3858695,True,PMC3858695.nxml
PMC3859507,True,PMC3859507.nxml
PMC3859761,False,PMC3859761.nxml
PMC3860342,True,PMC3860342.nxml
PMC3860620,True,PMC3860620.nxml
PMC3861338,False,PMC3861338.nxml
PMC3861685,True,PMC3861685.nxml
PMC4520723,True,PMC4520723.nxml
PMC3862452,True,PMC3862452.nxml
PMC3863125,True,PMC3863125.nxml
PMC3864174,True,PMC3864174.nxml
PMC3867471,False,PMC3867471.nxml
PMC3867481,True,PMC3867481.nxml
PMC3869054,True,PMC3869054.nxml
PMC3872139,True,PMC3872139.nxml
PMC4540866,True,PMC4540866.nxml
PMC3872632,True,PMC3872632.nxml
PMC4562044,True,PMC4562044.nxml
PMC4767073,True,PMC4767073.nxml
PMC5433576,True,PMC5433576.nxml
PMC3873471,True,PMC3873471.nxml
PMC4190470,True,PMC4190470.nxml
PMC3874907,True,PMC3874907.nxml
PMC3875242,True,PMC3875242.nxml
PMC3875909,True,PMC3875909.nxml
PMC3975385,True,PMC3975385.nxml
PMC3877074,True,PMC3877074.nxml
PMC3877609,True,PMC3877609.nxml
PMC3877858,True,PMC3877858.nxml
PMC3878328,True,PMC3878328.nxml
PMC5425476,True,PMC5425476.nxml
PMC3879099,True,PMC3879099.nxml
PMC3880005,True,PMC3880005.nxml
PMC3880476,True,PMC3880476.nxml
PMC3881481,False,PMC3881481.nxml
PMC3881516,True,PMC3881516.nxml
PMC3881665,False,PMC3881665.nxml
PMC4664836,False,PMC4664836.nxml
PMC3882303,False,PMC3882303.nxml
PMC3882305,False,PMC3882305.nxml
PMC3883072,True,PMC3883072.nxml
PMC3883617,True,PMC3883617.nxml
PMC3884541,True,PMC3884541.nxml
PMC3884794,True,PMC3884794.nxml
PMC3885716,True,PMC3885716.nxml
PMC3886095,False,PMC3886095.nxml
PMC5022215,False,PMC5022215.nxml
PMC3888591,True,PMC3888591.nxml
PMC3888622,True,PMC3888622.nxml
PMC3888598,True,PMC3888598.nxml
PMC3888606,True,PMC3888606.nxml
PMC3888608,True,PMC3888608.nxml
PMC3888618,True,PMC3888618.nxml
PMC4181743,True,PMC4181743.nxml
PMC3888842,True,PMC3888842.nxml
PMC3888843,True,PMC3888843.nxml
PMC3888889,True,PMC3888889.nxml
PMC3889317,True,PMC3889317.nxml
PMC4315640,True,PMC4315640.nxml
PMC3891057,True,PMC3891057.nxml
PMC3892781,True,PMC3892781.nxml
PMC4134203,True,PMC4134203.nxml
PMC4196227,True,PMC4196227.nxml
PMC4539393,True,PMC4539393.nxml
PMC4914981,True,PMC4914981.nxml
PMC4968547,True,PMC4968547.nxml
PMC4971513,True,PMC4971513.nxml
PMC3893520,False,PMC3893520.nxml
PMC5377988,False,PMC5377988.nxml
PMC5412851,False,PMC5412851.nxml
PMC3894762,True,PMC3894762.nxml
PMC3895189,True,PMC3895189.nxml
PMC3895522,False,PMC3895522.nxml
PMC3895694,True,PMC3895694.nxml
PMC3895790,True,PMC3895790.nxml
PMC4123534,True,PMC4123534.nxml
PMC4127946,True,PMC4127946.nxml
PMC4134830,True,PMC4134830.nxml
PMC3896253,False,PMC3896253.nxml
PMC4384947,False,PMC4384947.nxml
PMC3896778,True,PMC3896778.nxml
PMC3896861,True,PMC3896861.nxml
PMC4377488,True,PMC4377488.nxml
PMC3896957,True,PMC3896957.nxml
PMC3897007,True,PMC3897007.nxml
PMC3897101,True,PMC3897101.nxml
PMC3897359,True,PMC3897359.nxml
PMC4988439,True,PMC4988439.nxml
PMC3897922,True,PMC3897922.nxml
PMC3898123,True,PMC3898123.nxml
PMC3898822,True,PMC3898822.nxml
PMC3899454,False,PMC3899454.nxml
PMC3899471,True,PMC3899471.nxml
PMC3899495,False,PMC3899495.nxml
PMC3900085,True,PMC3900085.nxml
PMC3901240,True,PMC3901240.nxml
PMC4222287,True,PMC4222287.nxml
PMC3901725,False,PMC3901725.nxml
PMC3901758,True,PMC3901758.nxml
PMC3901822,True,PMC3901822.nxml
PMC3902356,True,PMC3902356.nxml
PMC3903028,True,PMC3903028.nxml
PMC4066274,False,PMC4066274.nxml
PMC4392449,False,PMC4392449.nxml
PMC4392452,False,PMC4392452.nxml
PMC4113366,True,PMC4113366.nxml
PMC3905927,True,PMC3905927.nxml
PMC3906170,True,PMC3906170.nxml
PMC3906260,True,PMC3906260.nxml
PMC3906549,True,PMC3906549.nxml
PMC4380908,True,PMC4380908.nxml
PMC4510333,True,PMC4510333.nxml
PMC4649722,True,PMC4649722.nxml
PMC3906663,True,PMC3906663.nxml
PMC4005381,True,PMC4005381.nxml
PMC3906842,False,PMC3906842.nxml
PMC3907361,False,PMC3907361.nxml
PMC4514947,False,PMC4514947.nxml
PMC4302701,True,PMC4302701.nxml
PMC4593376,True,PMC4593376.nxml
PMC4593377,True,PMC4593377.nxml
PMC3912257,True,PMC3912257.nxml
PMC3912337,False,PMC3912337.nxml
PMC5349078,True,PMC5349078.nxml
PMC3913188,False,PMC3913188.nxml
PMC3913553,True,PMC3913553.nxml
PMC4736292,True,PMC4736292.nxml
PMC4985502,True,PMC4985502.nxml
PMC3913651,True,PMC3913651.nxml
PMC4533657,True,PMC4533657.nxml
PMC3913963,True,PMC3913963.nxml
PMC3914283,False,PMC3914283.nxml
PMC3914890,True,PMC3914890.nxml
PMC3915557,True,PMC3915557.nxml
PMC3915925,True,PMC3915925.nxml
PMC3916382,True,PMC3916382.nxml
PMC4061524,True,PMC4061524.nxml
PMC4973356,True,PMC4973356.nxml
PMC3916860,True,PMC3916860.nxml
PMC4330003,True,PMC4330003.nxml
PMC3917911,True,PMC3917911.nxml
PMC4970870,False,PMC4970870.nxml
PMC5191574,False,PMC5191574.nxml
PMC3919090,True,PMC3919090.nxml
PMC3921279,True,PMC3921279.nxml
PMC4152156,True,PMC4152156.nxml
PMC4630791,True,PMC4630791.nxml
PMC3922602,True,PMC3922602.nxml
PMC3922652,True,PMC3922652.nxml
PMC4369277,True,PMC4369277.nxml
PMC3924909,True,PMC3924909.nxml
PMC3925289,True,PMC3925289.nxml
PMC3970013,True,PMC3970013.nxml
PMC4178511,True,PMC4178511.nxml
PMC3926690,True,PMC3926690.nxml
PMC3927016,True,PMC3927016.nxml
PMC3927287,True,PMC3927287.nxml
PMC3927677,True,PMC3927677.nxml
PMC3928035,False,PMC3928035.nxml
PMC4680187,False,PMC4680187.nxml
PMC3928338,True,PMC3928338.nxml
PMC3929047,True,PMC3929047.nxml
PMC3930477,True,PMC3930477.nxml
PMC3930706,True,PMC3930706.nxml
PMC4906587,True,PMC4906587.nxml
PMC3931148,True,PMC3931148.nxml
PMC4137519,True,PMC4137519.nxml
PMC3931376,True,PMC3931376.nxml
PMC3931384,True,PMC3931384.nxml
PMC4338591,True,PMC4338591.nxml
PMC3932955,True,PMC3932955.nxml
PMC4413858,True,PMC4413858.nxml
PMC3933074,True,PMC3933074.nxml
PMC3933250,True,PMC3933250.nxml
PMC3933353,True,PMC3933353.nxml
PMC3933756,True,PMC3933756.nxml
PMC3935120,True,PMC3935120.nxml
PMC4055988,True,PMC4055988.nxml
PMC4100432,True,PMC4100432.nxml
PMC3935837,False,PMC3935837.nxml
PMC3935928,True,PMC3935928.nxml
PMC4233714,True,PMC4233714.nxml
PMC3936910,True,PMC3936910.nxml
PMC3936931,True,PMC3936931.nxml
PMC3936992,True,PMC3936992.nxml
PMC3937124,True,PMC3937124.nxml
PMC4486130,True,PMC4486130.nxml
PMC3937237,True,PMC3937237.nxml
PMC4485371,True,PMC4485371.nxml
PMC4114799,True,PMC4114799.nxml
PMC4796084,True,PMC4796084.nxml
PMC3939660,True,PMC3939660.nxml
PMC3940525,True,PMC3940525.nxml
PMC3941207,True,PMC3941207.nxml
PMC3941741,True,PMC3941741.nxml
PMC4215472,True,PMC4215472.nxml
PMC3942316,True,PMC3942316.nxml
PMC3942523,True,PMC3942523.nxml
PMC3942596,True,PMC3942596.nxml
PMC4267588,True,PMC4267588.nxml
PMC3942904,True,PMC3942904.nxml
PMC4677761,True,PMC4677761.nxml
PMC3944457,True,PMC3944457.nxml
PMC3945123,False,PMC3945123.nxml
PMC4229277,False,PMC4229277.nxml
PMC3945618,True,PMC3945618.nxml
PMC4016923,True,PMC4016923.nxml
PMC3945711,True,PMC3945711.nxml
PMC4602792,True,PMC4602792.nxml
PMC4655321,True,PMC4655321.nxml
PMC4448296,True,PMC4448296.nxml
PMC4510823,True,PMC4510823.nxml
PMC4635811,True,PMC4635811.nxml
PMC4985377,True,PMC4985377.nxml
PMC3948440,True,PMC3948440.nxml
PMC3948454,True,PMC3948454.nxml
PMC4602235,True,PMC4602235.nxml
PMC4654361,True,PMC4654361.nxml
PMC3948786,True,PMC3948786.nxml
PMC3950275,True,PMC3950275.nxml
PMC4863611,True,PMC4863611.nxml
PMC5161046,True,PMC5161046.nxml
PMC4148424,True,PMC4148424.nxml
PMC5081184,True,PMC5081184.nxml
PMC3952302,False,PMC3952302.nxml
PMC3952432,True,PMC3952432.nxml
PMC4420931,True,PMC4420931.nxml
